text,union_name,desig_num,f_num,reason_missing_fnum,source
"SHOPMEN'S LOCAL UNION NO. 516 OF THE INTERNATIONAL ASSOCIATION OF BRIDGE, STRUCTURAL, ORNAMENTAL AND REINFORCING IRON WORKERS, AFL-CIO",IRON WORKERS AFL-CIO,516.0,20632.0,,labeled
United Steelworkers Local 1362,"STEELWORKERS, AFL-CIO",1362.0,45682.0,,labeled
IBEW Local 401,ELECTRICAL WORKERS IBEW AFL-CIO,401.0,35278.0,,labeled
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL UNION NO. 455, AFL-CIO",ELECTRICAL WORKERS IBEW AFL-CIO,455.0,12158.0,,labeled
UAW LOCAL 803,AUTO WORKERS AFL-CIO,803.0,4775.0,,labeled
"American Postal Workers Union, AFL-CIO (APWU)","POSTAL WORKERS, AMERICAN, AFL-CIO",,,potentially resolvable,labeled
Teamsters Local Union No. 1205,TEAMSTERS,1205.0,23458.0,,labeled
"SERVICE EMPLOYEES INTERNATIONAL, UNION LOCAL 1021",SERVICE EMPLOYEES,1021.0,543658.0,,labeled
UNITE HERE SOUTHWEST REGIONAL JOINT BOARD LOCAL 251,UNITE HERE,251.0,53357.0,,labeled
"LOCAL 2270, UAW",AUTO WORKERS AFL-CIO,2270.0,528559.0,,labeled
"American Postal Workers Union, Miami Area Local 172, AFL-CIO","POSTAL WORKERS, AMERICAN, AFL-CIO",172.0,509874.0,,labeled
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 602,ELECTRICAL WORKERS IBEW AFL-CIO,602.0,9966.0,,labeled
"INTERNATIONAL UNION, UNITED AUTOMOBILE, AEROSPACE & AGRICULTURAL IMPLEMENT WORKER OF AMERICA-UAW REG",AUTO WORKERS AFL-CIO,,,potentially resolvable,labeled
International Brotherhood of Teamsters Local 413,TEAMSTERS,413.0,15397.0,,labeled
"TEAMSTERS LOCAL NO. 125, A/W  INTERNATIONAL BROTHERHOOD OF TEAMSTERS",TEAMSTERS,125.0,7165.0,,labeled
UAW LOCAL 1024,AUTO WORKERS AFL-CIO,1024.0,2847.0,,labeled
"International Association of Machinists and Aerospace Workers, District 10 and Local 1377",MACHINISTS AFL-CIO,1377.0,12226.0,,labeled
"DISTRICT  COUNCIL 1707, AFSCME, AFL-CIO",STATE COUNTY AND MUNI EMPLS AFL-CIO,1707.0,61014.0,,labeled
"Local 1753, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO",AUTO WORKERS AFL-CIO,1753.0,68594.0,,labeled
"CARPENTERS UNION, LOCAL 1977",CARPENTERS IND,1977.0,540610.0,,labeled
Union of UNITE HERE Staff,UNION OF UNITE HERE STAFF,,544263.0,,labeled
"International Union of Operating Engineers, Local 99 a/w International Union of Operating Engineers, AFL-CIO, CLC","ENGINEERS, OPERATING, AFL-CIO",99.0,14608.0,,labeled
"International Association of Machinists and Aerospace Workers, AFL-CIO (IAM), Local Lodge 698",MACHINISTS AFL-CIO,698.0,1728.0,,labeled
LOCAL 683 INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,ELECTRICAL WORKERS IBEW AFL-CIO,683.0,47161.0,,labeled
Teamsters Local 633 of New Hampshire,TEAMSTERS,633.0,32565,,labeled
"SEIU 775, affiliated with Service Employees International Union",SERVICE EMPLOYEES,775.0,542433.0,,labeled
SEATTLE AREA PLUMBING & PIPEFITTING JOURNEYMAN & APPRENTICESHIP TRNG COMMITTEE,PLUMBERS AFL-CIO,,,potentially resolvable,labeled
"LOCAL 1199, SEIU, NEW YORK'S  HEALTH & HUMAN SERVICES UNION, AFL-CIO",SERVICE EMPLOYEES,1199.0,31847.0,,labeled
"NEW YORK'S HEALTH & HUMAN SERVICE  EMPLOYEES UNION 1199/SEIU,  AFL-CIO",SERVICE EMPLOYEES,1199.0,31847.0,,labeled
"INTERNATIONAL UNION OF BRICKLAYERS AND ALLIED CRAFTWORKERS, OHIO-KENTUCKY ADMINISTRATIVE DISTRICT COUNCIL, LOCAL 18 OHIO",BRICKLAYERS AFL-CIO,18.0,23939.0,,labeled
"AMERICAL POSTAL WORKERS UNION, LOCAL UNION NO. 422, AFL-CIO","POSTAL WORKERS, AMERICAN, AFL-CIO",422.0,517253.0,,labeled
UAW Local 2192,AUTO WORKERS AFL-CIO,2192.0,517762.0,,labeled
"American Postal Workers Union, Heart of Illinois Local","POSTAL WORKERS, AMERICAN, AFL-CIO",,85160,,labeled
United Steelworkers AFL-CIO-CLC,"STEELWORKERS, AFL-CIO",,,potentially resolvable,labeled
UFCW Local 135,FOOD AND COMMERCIAL WKRS,135.0,517319.0,,labeled
International Association of Machinists and Aerospace Workers Union,MACHINISTS AFL-CIO,,,potentially resolvable,labeled
TEAMSTERS LOCAL #238,TEAMSTERS,238.0,6334.0,,labeled
"SHEET METAL WORKERS' INTERNATIONAL ASSOCIATION, LOCAL UNION NO. 162","SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS",162.0,21790.0,,labeled
"SERVICE EMPLOYEES INTERNATIONAL UNION, LOCAL 1877, AFL-CIO, CLC",SERVICE EMPLOYEES,1877.0,521501.0,,labeled
"United Steel Workers, Local 675","STEELWORKERS, AFL-CIO",675.0,,ambiguous,labeled
INTERNATIONAL BROTHERHOOD OF TEAMSTERS UNION LOCAL  25,TEAMSTERS,25.0,33335.0,,labeled
Teamsters Local 676 a/w International Brotherhood of Teamsters,TEAMSTERS,676.0,22462.0,,labeled
"PAINTERS AND ALLIED TRADES, DISTRICT COUNCIL 6",PAINTERS AFL-CIO,6.0,37989.0,,labeled
Local 230 United Association,PLUMBERS AFL-CIO,230.0,22553.0,,labeled
"Heat and Frost Insulators, Local 16",INSULATORS AFL-CIO,16.0,16913.0,,labeled
Association of Heat Frost Insulators Allied Workers local #6,INSULATORS AFL-CIO,6.0,3262.0,,labeled
International Brotherhood of Teamsters Local Union No. 25,TEAMSTERS,25.0,33335.0,,labeled
"AMERICAN POSTAL WORKERS UNION, PROVIDENCE RI AREA LOCAL, AFL-CIO","POSTAL WORKERS, AMERICAN, AFL-CIO",,,potentially resolvable,labeled
"BAKERY, CONFECTIONARY, TOBACCO WORKERS & GRAIN MILLERS INTERNATIONAL UNION, LOCAL 53","BAKERY, TOBACCO AND GRAIN AFL-CIO",53.0,544464.0,,labeled
"UAW Local 1540, Subregion 4",AUTO WORKERS AFL-CIO,1540.0,66646.0,,labeled
"American Federation of Musicians of the United States and Canada (AFM), AFL-CIO, CLC",MUSICIANS AFL-CIO,,,potentially resolvable,labeled
"Plumbers, Pipefitters & HVAC Local 111",PLUMBERS AFL-CIO,111.0,17265.0,,labeled
"INTERNATIONAL BROTHERHOOD OF TEAMSTERS, LOCAL UNION NO. 64, AFL-CIO",TEAMSTERS,64.0,4870.0,,labeled
"BAKERY, CONFECTIONERY, TOBACCO AND GRAIN MILLERS INTERNATIONAL UNION, LOCAL NO. 358","BAKERY, TOBACCO AND GRAIN AFL-CIO",358.0,10548,,labeled
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 51,ELECTRICAL WORKERS IBEW AFL-CIO,51.0,11356.0,,labeled
BCTGM Local #218,"BAKERY, TOBACCO AND GRAIN AFL-CIO",218.0,2735.0,,labeled
IAM LOCAL LODGE 61,MACHINISTS AFL-CIO,61.0,545300.0,,labeled
"UNITED ASSOCIATION OF PLUMBERS AND GASFITTERS, LOCAL UNION NO. 34",PLUMBERS AFL-CIO,34.0,41013.0,,labeled
IBT LOCAL 272,TEAMSTERS,272.0,10930.0,,labeled
"United Steelworkers, Local 1025","STEELWORKERS, AFL-CIO",1025.0,65497.0,,labeled
"International Union of Operating Engineers, Local 450","ENGINEERS, OPERATING, AFL-CIO",450.0,41238.0,,labeled
United Steel Workers Local 572,"STEELWORKERS, AFL-CIO",572.0,21303.0,,labeled
"International Association of Sheet Metal, Air, Rail and Transportation Workers Local #18","SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS",18.0,512905.0,,labeled
"INTERNAITONAL LONGSHOREMEN'S ASSOCIATION, LOCAL 1233",LONGSHOREMENS ASN AFL-CIO,1233.0,19763.0,,labeled
Construction & General Building Laborers Local 79,LABORERS,79.0,540323.0,,labeled
"INTERNATIONAL LONGSHOREMEN'S ASSOCIATION, AFL-CIO, LOCAL 1426",LONGSHOREMENS ASN AFL-CIO,1426.0,10455.0,,labeled
"United Food and Commercial Workers Union, Local 700",FOOD AND COMMERCIAL WKRS,700.0,529093,,labeled
UNITED GOVERNMENT SECURITY OFFICERS OF AMERICA LOCAL 27,"GOVERNMENT SECURITY OFFICERS, IND",27.0,543585.0,,labeled
INTL BROHD OF TEAMSTERS LOCAL 537,TEAMSTERS,537.0,12638.0,,labeled
INTERNATIONAL BROTHERHOOD  OF TEAMSTERS LOCAL UNION 745,TEAMSTERS,745.0,39230.0,,labeled
APWU #347,"POSTAL WORKERS, AMERICAN, AFL-CIO",347.0,514852.0,,labeled
IATSE Local 2,STAGE AND PICTURE OPERATORS AFL-CIO,2.0,,ambiguous,labeled
"local 876, United Food and Commercial Workers union",FOOD AND COMMERCIAL WKRS,876.0,39461.0,,labeled
"MACHINISTS LODGE 190, MACHINISTS & MECHANICS LODGE 2182",MACHINISTS AFL-CIO,2182.0,29572.0,,labeled
"Freight Checkers, Clerical Employees and Helpers Union Local 856, International Brotherhood of Teamsters",TEAMSTERS,856.0,35507.0,,labeled
"SERVICE EMPLOYEES INTERNATIONAL UNION, LOCAL 254-BUILDING SERVICE DIVISION,  AFL-CIO",SERVICE EMPLOYEES,254.0,47180.0,,labeled
"SHEET METAL WORKERS UNION, LOCAL 73, AFL-CIO","SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS",73.0,36283.0,,labeled
PLUMBERS LOCAL UNION NO. 1 UNITED ASSOCIATION,PLUMBERS AFL-CIO,1.0,10417.0,,labeled
Teamsters Local Union 445,TEAMSTERS,445.0,27514.0,,labeled
"International Brotherhood of Electrical Workers, IBEW #47, AFL-CIO, CLC",ELECTRICAL WORKERS IBEW AFL-CIO,47.0,24035.0,,labeled
International Brotherhood of Teamsters Local 331,TEAMSTERS,331.0,11756.0,,labeled
"United Steelworkers, Local 7891","STEELWORKERS, AFL-CIO",7891.0,68817.0,,labeled
"LOCAL NO. 805, THEATRICAL WARDROBE UNION OF THE INTERNATIONAL ALLIANCE OF THEATRICAL AND STAGE EMPLO",STAGE AND PICTURE OPERATORS AFL-CIO,805.0,40958.0,,labeled
"United Steelworkers Local 1023, a/w United Steelworkers, AFL-CIO","STEELWORKERS, AFL-CIO",1023.0,511207,,labeled
SEIU HEALTHCARE - TEXAS,SERVICE EMPLOYEES,,,potentially resolvable,labeled
"LOCAL 88, UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION",FOOD AND COMMERCIAL WKRS,88.0,,ambiguous,labeled
International Brotherhood of Teamsters Local 703,TEAMSTERS,703.0,22671.0,,labeled
International Brotherhood of Electrical Workers AFL-CIO (IBEW) Local No. 466,ELECTRICAL WORKERS IBEW AFL-CIO,466.0,35489.0,,labeled
United Government Security Officers of America Local 309,"GOVERNMENT SECURITY OFFICERS, IND",309.0,544402.0,,labeled
UAW Local 204,AUTO WORKERS AFL-CIO,204.0,60864.0,,labeled
LOCAL 771 UAW,AUTO WORKERS AFL-CIO,771.0,18018.0,,labeled
COMMUNICATIONS WORKERS OF AMERICA 6132,COMMUNICATIONS WORKERS AFL-CIO,6132.0,10807.0,,labeled
"The Newspaper Guild of Pittsburgh, a/w Communication Workers of America, and its Local 38061, AFL-CIO, CLC",COMMUNICATIONS WORKERS AFL-CIO,38061.0,49040.0,,labeled
"International Association of Machinists and Aerospace Workers District 60, Local 435",MACHINISTS AFL-CIO,435.0,64062.0,,labeled
"United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied Industrial and Service Workers International Union, AFL-CIO/CLC, Local 1010","STEELWORKERS, AFL-CIO",1010.0,,ambiguous,labeled
BCTGM Local 36G,"BAKERY, TOBACCO AND GRAIN AFL-CIO",36.0,26409.0,,labeled
"GENERAL TEAMSTERS LOCAL UNION 439, INTERNATIONAL BROTHERHOOD OF TEAMSTERS",TEAMSTERS,439.0,14236.0,,labeled
"AMERICAN POSTAL WORKERS UNION, LOCAL 603","POSTAL WORKERS, AMERICAN, AFL-CIO",603.0,71663.0,,labeled
"ILA, LOCAL 1504",LONGSHOREMENS ASN AFL-CIO,1504.0,37411.0,,labeled
"International Brotherhood of Electrical Workers, Local Union 177",ELECTRICAL WORKERS IBEW AFL-CIO,177.0,40058.0,,labeled
"INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES AND MOVING PICTURE MACHINE OPERATORS LOCAL 160,",STAGE AND PICTURE OPERATORS AFL-CIO,160.0,19993.0,,labeled
"INTERNTIONAL UNION, SECURITY, POLICE AND FIRE PROFESSIONALS OF AMERICA (SPFPA)","SECURITY POLICE, FIRE PROF, IND",,1,,labeled
TEAMSTERS LOCAL 507,TEAMSTERS,507.0,64048.0,,labeled
"Bakery, Confectionery, Tobacco Workers & Grain Millers Union, Local 42","BAKERY, TOBACCO AND GRAIN AFL-CIO",42.0,2093.0,,labeled
"1199, SEIU, NEW YORK HELATH AND HUMAN SERVICES UNION",SERVICE EMPLOYEES,1199.0,31847.0,,labeled
IBEW LOCAL UNION 1820,ELECTRICAL WORKERS IBEW AFL-CIO,1820.0,9328.0,,labeled
UA LOCAL 469,PLUMBERS AFL-CIO,469.0,27528.0,,labeled
"International Association of Machinists and Aerospace Workers, AFL-CIO (IAM), Local 681",MACHINISTS AFL-CIO,681.0,35937.0,,labeled
"International Association of Machinists & Aerospace Workers, Local Lodge 794, AFL-CIO",MACHINISTS AFL-CIO,794.0,4075.0,,labeled
"AMERICAN POSTAL WORKERS UNION, MES LOCAL","POSTAL WORKERS, AMERICAN, AFL-CIO",,,potentially resolvable,labeled
"INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES,  DISTRICT COUNCIL #15, LOCAL UNION #86",PAINTERS AFL-CIO,86.0,45027.0,,labeled
"AMERICAN FEDERATION OF SECURITY OFFICERS, SECURITY, POLICE, FIRE PROFESSIONALS OF AMERICA, LOCAL 1","SECURITY POLICE, FIRE PROF, IND",1.0,542437,,labeled
"AMERICAN POSTAL WORKERS UNION, LOCAL 984","POSTAL WORKERS, AMERICAN, AFL-CIO",984.0,71937.0,,labeled
Teamsters Local Union #483,TEAMSTERS,483.0,41134.0,,labeled
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL 322, AFL-CIO",ELECTRICAL WORKERS IBEW AFL-CIO,322.0,38430.0,,labeled
"EDITORS GUILD, INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES",STAGE AND PICTURE OPERATORS AFL-CIO,,,potentially resolvable,labeled
"laboers Local No. 1, LIUNA",LABORERS,1.0,545173,,labeled
Local 32 BJ SEIU,SERVICE EMPLOYEES,32.0,516823.0,,labeled
"International Union, Security, Police and Fire Professionals of America and its Local No. 652","SECURITY POLICE, FIRE PROF, IND",652.0,542963.0,,labeled
UNITED BROTHERHOOD OF CARPENTERS AND JOINERS OF AMERICA LOCAL 22,CARPENTERS IND,22.0,518971.0,,labeled
UNITED STEELWORKERS LOCAL 1693-22,"STEELWORKERS, AFL-CIO",1693.0,38468.0,,labeled
"International Association of Machinists and Aerospace Workers Aerospace Machinists Industrial District Lodge 751, Local 86",MACHINISTS AFL-CIO,86.0,23597,,labeled
"District Council of Iron Workers of the State of California and Vicinity, International Association of Bridge, Structural, Ornamental and Reinforcing Iron Workers",IRON WORKERS AFL-CIO,,,potentially resolvable,labeled
"UNITE HERE, Local  57, AFL-CIO, CLC",UNITE HERE,57.0,71089.0,,labeled
"SERVICE EMPLOYEES INTERNATIONAL UNION (SEIU) DISTRICT 1199, WV/KY/OH THE HEALTH CARE AND SOCIAL SERVICE UNION CTW CLC",SERVICE EMPLOYEES,1199.0,509111.0,,labeled
"United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied Industrial, and Service Workers International Union, AFL-CIO, CLC, Local #11-656","STEELWORKERS, AFL-CIO",656.0,33171.0,,labeled
"Service Employees International Union (SEIU), Local 32BJ",SERVICE EMPLOYEES,32.0,516823.0,,labeled
"DISTRICT 90-LOCAL LODGE 153, INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS, AFL-CIO",MACHINISTS AFL-CIO,153.0,39202,,labeled
"MID-ATLANTIC REGION JOINT BOARD, UNITE HERE, AFL-CIO, CLC  PINES",UNITE HERE,,,potentially resolvable,labeled
USW LOCAL 560,"STEELWORKERS, AFL-CIO",560.0,,ambiguous,labeled
"International  Association of Bridge, Structural, Ornamental & Reinforcing Iron Workers, A.F.L.-CIO",IRON WORKERS AFL-CIO,,,potentially resolvable,labeled
United Food and Commercial Workers Local 1189,FOOD AND COMMERCIAL WKRS,1189.0,544428.0,,labeled
"International Union, United Automobile, Aerospace & Agricultural Implement Workers of America - UAW",AUTO WORKERS AFL-CIO,,,potentially resolvable,labeled
"United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied Industrial and Service Workers International Union, Local 14300","STEELWORKERS, AFL-CIO",14300.0,14816.0,,labeled
UNITED BROTHERHOOD OF CARPENTERS AND JOINERS OF AMERICA NORTHEAST REGIONAL COUNCIL OF CARPENTERS,CARPENTERS IND,,542390,,labeled
"UNITED STEEL, PAPER, AND FORESTRY, RUBBER, MANUFACTURING, ENERGY, ALLIED INDUSTRIAL AND SERVICE WORK","STEELWORKERS, AFL-CIO",,,potentially resolvable,labeled
Smart local #105,"SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS",105.0,,ambiguous,labeled
"Local 306, I.A.T.S.E.",STAGE AND PICTURE OPERATORS AFL-CIO,306.0,12423.0,,labeled
"BAKERY, CONFECTIONERY, TOBACCO WORKERS & GRAIN MILLERS UN. LOCAL 326","BAKERY, TOBACCO AND GRAIN AFL-CIO",326.0,19051,,labeled
"COMMUNICATIONS WORKERS OF AMERICA, LOCAL 13550, AFL-CIO",COMMUNICATIONS WORKERS AFL-CIO,13550.0,35835.0,,labeled
Teamsters Local 322 Warehouse Employees Union,TEAMSTERS,322.0,22443.0,,labeled
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL 738",ELECTRICAL WORKERS IBEW AFL-CIO,738.0,58449.0,,labeled
IAM 912,MACHINISTS AFL-CIO,912.0,14743.0,,labeled
"UNITED STEEL, PAPER AND FORESTRY, RUBBER, MANUFACTURING, ENERGY, ALLIED INDUSTRY AND SERVICE WORKERS INTERNATIONAL UNION, AFL-CIO","STEELWORKERS, AFL-CIO",,,potentially resolvable,labeled
"PITTSBURGH METRO AREA POSTAL WORKERS UNION, AFL-CIO (PMAPWU) LOCAL 0081","POSTAL WORKERS, AMERICAN, AFL-CIO",81.0,72103.0,,labeled
UNITEHERE! Local 355,UNITE HERE,355.0,71083.0,,labeled
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL UNION NO. 1837, AFL-CIO",ELECTRICAL WORKERS IBEW AFL-CIO,1837.0,42350.0,,labeled
USW LOCAL 7153,"STEELWORKERS, AFL-CIO",7153.0,64805.0,,labeled
General Teamsters Local Union No. 313 affiliated with the International Brotherhood of Teamsters,TEAMSTERS,313.0,43832.0,,labeled
"TEAMSTERS LOCAL 445, INTERNATIONAL BROTHERHOOD OF TEAMSTERS",TEAMSTERS,445.0,27514.0,,labeled
"UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION, LOCAL 880, AFL-CIO, CLC",FOOD AND COMMERCIAL WKRS,880.0,10330.0,,labeled
"NEW YORK CITY DISTRICT COUNCIL OF  CARPENTERS, LOCAL UNION 157",CARPENTERS IND,157.0,541153.0,,labeled
"WORKERS UNITED, SEIU AFFILIATE","WORKERS UNITED, SEIU",,,potentially resolvable,labeled
"International Brotherhood of Teamsters, Local 445",TEAMSTERS,445.0,27514.0,,labeled
American Postal Worker Union (APWU),"POSTAL WORKERS, AMERICAN, AFL-CIO",,,potentially resolvable,labeled
United Government Security Officers of America Local No. 17,"GOVERNMENT SECURITY OFFICERS, IND",17.0,544806.0,,labeled
"AMERICAN POSTAL WORKERS UNION AKRON METRO LOCAL 120 A/W AMERICAN POSTAL WORKERS UNION, AFL-CIO","POSTAL WORKERS, AMERICAN, AFL-CIO",120.0,506152.0,,labeled
Teamster Local 283,TEAMSTERS,283.0,22549.0,,labeled
"UNITED ELECTRICAL RADIO & MACHINE WORKERS OF AMERICA (UE), DISTRICT COUNCIL 11",ELECTRICAL WORKERS UE IND,11.0,7115.0,,labeled
"AMALGAMATED TRANSIT UNION, LOCAL 1208",TRANSIT UNION AFL-CIO,1208.0,13420.0,,labeled
"United Auto Workers, Local 952",AUTO WORKERS AFL-CIO,952.0,60783.0,,labeled
Association of Legal Aid Attorneys UAW Local 2325,AUTO WORKERS AFL-CIO,2325.0,70320.0,,labeled
"UNITED FOOD & COMMERCIAL WORKERS, LOCAL 101",FOOD AND COMMERCIAL WKRS,101.0,529964.0,,labeled
"Service Employees International Union, CTW,CLC",SERVICE EMPLOYEES,,,potentially resolvable,labeled
"SEIU, UNITED SERVICE WORKERS WEST",SERVICE EMPLOYEES,,,potentially resolvable,labeled
"AUTOMOBILE MECHANICS LOCAL 701, INTERNATIONAL ASSCN OF MACHINISTS AND AEROSPACE WORKERS",MACHINISTS AFL-CIO,701.0,16910,,labeled
PLUMBERS AND PIPEFITTERS UNION LOCAL 41,PLUMBERS AFL-CIO,41.0,21752.0,,labeled
"UNITED BROTHERHOOD OF CARPENTERS AND JOINERS OF AMERICA, LOCAL 370",CARPENTERS IND,370.0,516995.0,,labeled
seiu local 73,SERVICE EMPLOYEES,73.0,36758,,labeled
"ILWU, AFL-CIO",LONGSHORE AND WAREHOUSE UNION,,,potentially resolvable,labeled
"RADIO AND TELEVISION BROADCAST ENGINEERS, IBEW LOCAL 1220",ELECTRICAL WORKERS IBEW AFL-CIO,1220.0,8443.0,,labeled
"INTERNATIONAL UNION, UNITED AUTOMOBILE, AEROSPACE AND AGRICULTURAL IMPLEMENT WORKERS OF AMERICA, AFL- CIO (UAW)",AUTO WORKERS AFL-CIO,,,potentially resolvable,labeled
BAKERS LOCAL UNION 125,"BAKERY, TOBACCO AND GRAIN AFL-CIO",125.0,1654.0,,labeled
"UNITED STEEL, PAPER AND FORESTRY, RUBBER, MANUFACTURING, ENERGY, ALLIED INDSUTRIAL AND SERVICE WORKE","STEELWORKERS, AFL-CIO",,,potentially resolvable,labeled
"UNITED STEELWORKERS OF AMERICA, LOCAL 200-L","STEELWORKERS, AFL-CIO",200.0,6751.0,,labeled
Utility Workers Union of America. Local 121,UTILITY WORKERS AFL-CIO,121.0,25132.0,,labeled
APWU / WCAL 600,"POSTAL WORKERS, AMERICAN, AFL-CIO",600.0,71702.0,,labeled
Norcross American Postal Worker Union   Local 6089,"POSTAL WORKERS, AMERICAN, AFL-CIO",6089.0,92586.0,,labeled
"CWA, LOCAL 1101, AFL-CIO",COMMUNICATIONS WORKERS AFL-CIO,1101.0,38690,,labeled
"International Union, United Automobile, Aerospace, and Agricultural Implement Workers of America (""UAW"") and its Local No. 1311",AUTO WORKERS AFL-CIO,1311.0,11062.0,,labeled
"International Association of Longshoremen's, Local No. 333",LONGSHOREMENS ASN AFL-CIO,333.0,504844,,labeled
"INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS, LOCAL 193, AFL-CIO",MACHINISTS AFL-CIO,193.0,24774.0,,labeled
"INTERNATIONAL UNION OF SECURITY, POLICE, FIRE PROFESSIONALS OF AMERICA, AND ITS AMALGAMATED LOCAL 25","SECURITY POLICE, FIRE PROF, IND",25.0,545624.0,,labeled
"American Postal Workers Union, Decatur Local 3434","POSTAL WORKERS, AMERICAN, AFL-CIO",3434.0,519507.0,,labeled
"Mason Tenders District Council Of Greater New York & Long Island for itself and its constituent Asbestos, Lead & Hazardous Waste Laborers' Local  78",LABORERS,78.0,540382.0,,labeled
IAM District Lodge 751,MACHINISTS AFL-CIO,751.0,34980.0,,labeled
"AMERICAN POSTAL WORKERS UNION, AFL-CIO, HOUSTON LOCAL 185","POSTAL WORKERS, AMERICAN, AFL-CIO",185.0,507004.0,,labeled
International Brotherhood of Electrical Workers Local 22,ELECTRICAL WORKERS IBEW AFL-CIO,22.0,10576.0,,labeled
"International Association of Machinists & Aerospace Workers, District Lodge 947",MACHINISTS AFL-CIO,947.0,542150.0,,labeled
"UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION, CLC (UFCW), L-15C/INTERNATIONAL CHEMICAL WOR",FOOD AND COMMERCIAL WKRS,15.0,22412.0,,labeled
"International Alliance of Theatrical Stage Employees, Moving Picture Technicians, Artists and Allied Crafts, Local 11",STAGE AND PICTURE OPERATORS AFL-CIO,11.0,8813.0,,labeled
"INTERNATIONAL UNION, UNITED AUTOMOBILE, AEROSPACE & AGRICULTURAL WORKERS OF AMERICA LOCAL 1069",AUTO WORKERS AFL-CIO,1069.0,9586.0,,labeled
APWU - Tri County Area Local #3800,"POSTAL WORKERS, AMERICAN, AFL-CIO",3800.0,516350.0,,labeled
"INTERNATIONAL CHEMICAL WORKERS UNION COUNCIL LOCAL 561C, UNITED FOOD AND COMMERCIAL WORKERS UNION",FOOD AND COMMERCIAL WKRS,561.0,17088.0,,labeled
IATSE LOCAL 115,STAGE AND PICTURE OPERATORS AFL-CIO,115.0,9674.0,,labeled
"OPERATIVE PLASTERERS' & CEMENT MASONS' INTERNATIONAL ASSOCIATION,  LOCAL 79, AFL-CIO",PLASTERERS AND CEMENT MASONS AFL-CIO,79.0,7987.0,,labeled
"Service Employees International Union (SEIU)/District 1199, The Health Care and Social Service Union",SERVICE EMPLOYEES,1199.0,513846.0,,labeled
OHIO NURSES ASSOCIATION A/W AMERICAN NURSE ASSOCIATION AND NATIONAL FEDERATION OF NURSES,TEACHERS AFL-CIO,,40094.0,,labeled
"UNITED AUTOMOBILE, AEROSPACE, AND AGRICULTURAL IMPLEMENT WORKERS OF AMERICA, LOCAL 276",AUTO WORKERS AFL-CIO,276.0,14662.0,,labeled
"INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS, AFL/CIO, DISTRICT LODGE 60",MACHINISTS AFL-CIO,60.0,14246.0,,labeled
THE AERONAUTICL MACHINIST LOCAL 709 INTERNATIONAL,MACHINISTS AFL-CIO,709.0,56174.0,,labeled
